tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs,workers,threads
dtable,grouped_reduce_mean_allcols,10000000,25000000,1000,4,2.74574e8,0.0,93437872,1834033,1,2
dtable,grouped_reduce_mean_allcols,10000000,25000000,1000,4,2.599756e8,0.0,95233968,1876077,1,4
dtable,grouped_reduce_mean_allcols,10000000,25000000,10000,4,2.9771218e9,2.39138e8,981245904,19548574,1,8
dtable,grouped_reduce_mean_allcols,10000000,25000000,10000,4,4.4478826e9,2.760989e8,1093634848,21033223,1,16
dtable,grouped_reduce_mean_allcols,10000000,25000000,10000,4,2.9442212e9,2.529448e8,956909664,18943054,1,2
dtable,grouped_reduce_mean_allcols,10000000,25000000,10000,4,2.8932e9,2.701772e8,972613104,19363454,1,4
dtable,grouped_reduce_mean_allcols,100000000,10000000,1000,4,4.042665e8,0.0,118246976,2325166,1,8
dtable,grouped_reduce_mean_allcols,100000000,10000000,1000,4,4.544179e8,0.0,124385552,2400845,1,16
dtable,grouped_reduce_mean_allcols,100000000,10000000,1000,4,3.940882814e9,4.5354719e7,578695896,7008140,4,4
dtable,grouped_reduce_mean_allcols,100000000,10000000,1000,4,5.973764638e9,8.9172406e7,415269790,8038595,8,4
dtable,grouped_reduce_mean_allcols,100000000,10000000,1000,4,1.0327304e9,0.0,112244560,2199961,1,2
dtable,grouped_reduce_mean_allcols,100000000,10000000,1000,4,6.442301e8,0.0,114527216,2246693,1,4
dtable,grouped_reduce_mean_allcols,100000000,10000000,10000,4,3.2270658e9,0.0,1100073072,22560142,1,8
dtable,grouped_reduce_mean_allcols,100000000,10000000,10000,4,5.0018572e9,1.753358e8,1225029792,24083934,1,16
dtable,grouped_reduce_mean_allcols,100000000,10000000,10000,4,3.6765554771e10,1.017746139e9,2649610480,56378861,4,4
dtable,grouped_reduce_mean_allcols,100000000,10000000,10000,4,5.3152409296e10,3.009261377e9,4364567541,92953934,8,4
dtable,grouped_reduce_mean_allcols,100000000,10000000,10000,4,3.2646551e9,0.0,1047131184,21355726,1,2
dtable,grouped_reduce_mean_allcols,100000000,10000000,10000,4,3.1486347e9,0.0,1064411568,21763008,1,4
dtable,grouped_reduce_mean_allcols,100000000,25000000,1000,4,3.917723e8,0.0,115672848,2282749,1,8
dtable,grouped_reduce_mean_allcols,100000000,25000000,1000,4,4.737986e8,0.0,126198608,2424895,1,16
dtable,grouped_reduce_mean_allcols,100000000,25000000,1000,4,1.0233231e9,0.0,110291536,2161629,1,2
dtable,grouped_reduce_mean_allcols,100000000,25000000,1000,4,6.382969e8,0.0,112083232,2204747,1,4
dtable,grouped_reduce_mean_allcols,100000000,25000000,10000,4,3.4376569e9,1.878331e8,1087533504,22209787,1,8
dtable,grouped_reduce_mean_allcols,100000000,25000000,10000,4,5.1093376e9,1.696528e8,1227915553,24199480,1,16
dtable,grouped_reduce_mean_allcols,100000000,25000000,10000,4,3.2499492e9,0.0,1036076256,21011987,1,2
dtable,grouped_reduce_mean_allcols,100000000,25000000,10000,4,2.9953841e9,0.0,1051801552,21412130,1,4
dtable,grouped_reduce_mean_allcols,500000000,10000000,1000,4,1.1993228e9,4.13003e7,132470256,2611495,1,8
dtable,grouped_reduce_mean_allcols,500000000,10000000,1000,4,8.431028e8,5.28301e7,139487664,2692603,1,16
dtable,grouped_reduce_mean_allcols,500000000,10000000,1000,4,7.903223699e9,7.0498458e8,928116970,10388294,4,4
dtable,grouped_reduce_mean_allcols,500000000,10000000,1000,4,6.045098421e9,0.0,1009662177,8309955,8,4
dtable,grouped_reduce_mean_allcols,500000000,10000000,1000,4,4.2337302e9,3.77716e7,126745632,2485184,1,2
dtable,grouped_reduce_mean_allcols,500000000,10000000,1000,4,1.5088213e9,4.94094e7,129010817,2530804,1,4
dtable,grouped_reduce_mean_allcols,500000000,10000000,10000,4,4.9357273e9,9.109724e8,1267964274,25501967,1,8
dtable,grouped_reduce_mean_allcols,500000000,10000000,10000,4,6.1699783e9,9.613766e8,1372392880,26919575,1,16
dtable,grouped_reduce_mean_allcols,500000000,10000000,10000,4,7.2499320509e10,9.441044634e9,5116032840,103069139,4,4
dtable,grouped_reduce_mean_allcols,500000000,10000000,10000,4,3.7549133776e10,8.37387227e8,3244982330,69022911,8,4
dtable,grouped_reduce_mean_allcols,500000000,10000000,10000,4,7.8504321e9,8.97573e8,1214958578,24312474,1,2
dtable,grouped_reduce_mean_allcols,500000000,10000000,10000,4,7.8715003e9,9.613759e8,1198336257,24080019,1,4
dtable,grouped_reduce_mean_allcols,500000000,25000000,1000,4,1.1552657e9,3.34615e7,121282032,2398330,1,8
dtable,grouped_reduce_mean_allcols,500000000,25000000,1000,4,7.258908e8,2.79208e7,132411712,2542263,1,16
dtable,grouped_reduce_mean_allcols,500000000,25000000,1000,4,4.1242525e9,2.92608e7,116158400,2275559,1,2
dtable,grouped_reduce_mean_allcols,500000000,25000000,1000,4,1.4499361e9,3.10293e7,117530656,2314896,1,4
dtable,grouped_reduce_mean_allcols,500000000,25000000,10000,4,4.3885507e9,7.343296e8,1178394656,23917769,1,8
dtable,grouped_reduce_mean_allcols,500000000,25000000,10000,4,5.4189464e9,6.617135e8,1264846304,24803430,1,16
dtable,grouped_reduce_mean_allcols,500000000,25000000,10000,4,7.2754269e9,7.33239e8,1125203952,22718607,1,2
dtable,grouped_reduce_mean_allcols,500000000,25000000,10000,4,4.0125303e9,7.18545e8,1158037136,23096137,1,4
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,2.1723241e9,1.039638e8,159310848,2965778,1,8
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,1.3588037e9,9.80447e7,169835984,3111415,1,16
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,1.3779451261e10,2.415188431e9,1611900520,10960444,4,4
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,1.3174627592e10,2.22019474e9,1691036621,14322845,8,4
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,8.8226235e9,4.49109e7,150384768,2780148,1,2
dtable,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,2.8715921e9,6.92411e7,155513872,2882260,1,4
dtable,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,7.881706e9,2.6492442e9,1567264208,29733139,1,8
