tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs,workers,threads
spark,groupby_single_col,1000000000,10000000,1000,4,1.1824173528200026e11,0,0,0,4,4
spark,groupby_single_col,1000000000,10000000,1000,4,6.7075353913998695e10,0,0,0,8,4
spark,groupby_single_col,1000000000,10000000,10000,4,1.4874263418100235e11,0,0,0,4,4
spark,groupby_single_col,1000000000,10000000,10000,4,8.270681179000531e10,0,0,0,8,4
spark,groupby_single_col,1000000000,25000000,1000,4,1.1876741027200114e11,0,0,0,4,4
spark,groupby_single_col,1000000000,25000000,10000,4,1.375057544129995e11,0,0,0,4,4
spark,groupby_single_col,2000000000,10000000,1000,4,2.2450650874300027e11,0,0,0,4,4
spark,groupby_single_col,2000000000,10000000,1000,4,1.3486297228599142e11,0,0,0,8,4
spark,groupby_single_col,2000000000,10000000,10000,4,2.6728033984300055e11,0,0,0,4,4
spark,groupby_single_col,2000000000,10000000,10000,4,1.5287829871900613e11,0,0,0,8,4
spark,grouped_reduce_mean_allcols,10000000,10000000,1000,4,3.2734294230001526e9,0,0,0,4,4
spark,grouped_reduce_mean_allcols,10000000,10000000,1000,4,3.1274031320008364e9,0,0,0,8,4
spark,grouped_reduce_mean_allcols,10000000,10000000,1000,4,2.874397197003418e9,0,0,0,8,4
spark,grouped_reduce_mean_allcols,10000000,10000000,10000,4,3.206629824000629e9,0,0,0,4,4
spark,grouped_reduce_mean_allcols,10000000,10000000,10000,4,3.020242865997716e9,0,0,0,8,4
spark,grouped_reduce_mean_allcols,10000000,25000000,1000,4,6.61774559100013e9,0,0,0,4,4
spark,grouped_reduce_mean_allcols,10000000,25000000,1000,4,6.689286111000911e9,0,0,0,4,4
spark,grouped_reduce_mean_allcols,10000000,25000000,10000,4,6.317606640999657e9,0,0,0,4,4
spark,grouped_reduce_mean_allcols,100000000,10000000,1000,4,1.8052937067999893e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,100000000,10000000,1000,4,1.1839222300000984e10,0,0,0,8,4
spark,grouped_reduce_mean_allcols,100000000,10000000,1000,4,1.0968796075001593e10,0,0,0,8,4
spark,grouped_reduce_mean_allcols,100000000,10000000,10000,4,1.8083712068999374e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,100000000,10000000,10000,4,1.1588671945006353e10,0,0,0,8,4
spark,grouped_reduce_mean_allcols,100000000,25000000,1000,4,2.0907202468999912e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,100000000,25000000,1000,4,1.9327844077999542e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,100000000,25000000,10000,4,2.0127026608999584e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,500000000,10000000,1000,4,1.0384622460099991e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,500000000,10000000,1000,4,8.95780909820005e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,500000000,10000000,1000,4,4.9875776523003876e10,0,0,0,8,4
spark,grouped_reduce_mean_allcols,500000000,10000000,10000,4,9.724303390599925e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,500000000,10000000,10000,4,6.1522980333000305e10,0,0,0,8,4
spark,grouped_reduce_mean_allcols,500000000,25000000,1000,4,8.623393190299976e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,500000000,25000000,10000,4,8.751339461899988e10,0,0,0,4,4
spark,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,1.6933168958699936e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,9.480694795599266e10,0,0,0,8,4
spark,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,4.4210823102700305e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,1.0174054703798901e11,0,0,0,8,4
spark,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,1.7850240591500006e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,4.172168413139989e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,2000000000,10000000,1000,4,3.211945884010001e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,2000000000,10000000,1000,4,1.9263518934199237e11,0,0,0,8,4
spark,grouped_reduce_mean_allcols,2000000000,10000000,10000,4,3.394605126939996e11,0,0,0,4,4
spark,grouped_reduce_mean_allcols,2000000000,10000000,10000,4,4.638311449089961e11,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.426885826999978e9,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.149678739000592e9,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.2112889399941196e9,0,0,0,8,4
